Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Expiration Date
2008-04-18,F (Jan 09),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2009-01-21
2008-04-21,F (Jan 09),0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,2009-01-21
2008-04-22,F (Jan 09),23.92,23.92,23.92,23.92,23.7,22.7,2,0,2,2009-01-21
2008-04-23,F (Jan 09),24.19,24.22,23.7,24.06,23.67,-0.03,70,0,72,2009-01-21
2008-04-24,F (Jan 09),23.99,24.28,23.5,23.99,23.56,-0.11,49,0,121,2009-01-21
2008-04-25,F (Jan 09),23.68,23.68,23.05,23.05,23.22,-0.34,17,0,133,2009-01-21
2008-04-28,F (Jan 09),23.38,23.38,22.69,22.69,22.64,-0.58,77,0,195,2009-01-21
2008-04-29,F (Jan 09),23.0,23.0,23.0,23.0,22.94,0.3,6,0,201,2009-01-21
2008-04-30,F (Jan 09),0.0,0.0,0.0,0.0,22.67,-0.27,0,0,201,2009-01-21
2008-05-01,F (Jan 09),0.0,0.0,0.0,0.0,22.11,-0.56,0,0,201,2009-01-21
2008-05-02,F (Jan 09),0.0,0.0,0.0,0.0,21.54,-0.57,0,0,201,2009-01-21
2008-05-05,F (Jan 09),21.61,21.61,21.61,21.61,21.74,0.2,1,0,201,2009-01-21
2008-05-06,F (Jan 09),0.0,0.0,0.0,0.0,21.5,-0.24,0,0,201,2009-01-21
2008-05-07,F (Jan 09),0.0,0.0,0.0,0.0,22.06,0.56,0,0,201,2009-01-21
2008-05-08,F (Jan 09),22.25,22.25,22.1,22.1,22.49,0.43,8,0,201,2009-01-21
2008-05-09,F (Jan 09),0.0,0.0,0.0,0.0,22.42,-0.07,0,0,201,2009-01-21
2008-05-12,F (Jan 09),22.02,22.02,21.72,21.72,21.9,-0.52,2,0,202,2009-01-21
2008-05-13,F (Jan 09),22.0,22.0,22.0,22.0,22.18,0.28,4,0,202,2009-01-21
2008-05-14,F (Jan 09),0.0,0.0,0.0,0.0,22.17,-0.01,0,0,202,2009-01-21
2008-05-15,F (Jan 09),22.0,22.0,21.61,21.61,21.51,-0.66,3,0,203,2009-01-21
2008-05-16,F (Jan 09),22.24,22.24,22.0,22.05,21.88,0.37,8,0,202,2009-01-21
2008-05-19,F (Jan 09),22.0,22.1,22.0,22.1,22.2,0.32,3,0,202,2009-01-21
2008-05-20,F (Jan 09),22.56,22.58,22.56,22.58,22.79,0.59,2,0,203,2009-01-21
2008-05-21,F (Jan 09),0.0,0.0,0.0,0.0,23.64,0.85,0,0,203,2009-01-21
2008-05-22,F (Jan 09),0.0,0.0,0.0,0.0,23.19,-0.45,0,0,203,2009-01-21
2008-05-23,F (Jan 09),24.0,24.0,23.77,23.77,23.49,0.3,6,0,204,2009-01-21
2008-05-27,F (Jan 09),0.0,0.0,0.0,0.0,23.45,-0.04,0,0,204,2009-01-21
2008-05-28,F (Jan 09),23.5,23.5,23.42,23.5,23.44,-0.01,8,0,204,2009-01-21
2008-05-29,F (Jan 09),23.05,23.05,23.05,23.05,22.96,-0.48,7,0,204,2009-01-21
2008-05-30,F (Jan 09),0.0,0.0,0.0,0.0,23.07,0.11,0,0,204,2009-01-21
2008-06-02,F (Jan 09),0.0,0.0,0.0,0.0,23.4,0.33,0,0,204,2009-01-21
2008-06-03,F (Jan 09),23.8,24.0,23.8,24.0,24.02,0.62,35,0,204,2009-01-21
2008-06-04,F (Jan 09),0.0,0.0,0.0,0.0,24.05,0.03,0,0,204,2009-01-21
2008-06-05,F (Jan 09),23.8,23.8,23.71,23.72,23.4,-0.65,10,0,204,2009-01-21
2008-06-06,F (Jan 09),23.51,24.06,23.51,24.06,24.46,1.06,4,0,204,2009-01-21
2008-06-09,F (Jan 09),24.3,24.3,24.3,24.3,24.45,-0.01,4,0,204,2009-01-21
2008-06-10,F (Jan 09),24.25,24.32,24.2,24.2,24.46,0.01,27,0,204,2009-01-21
2008-06-11,F (Jan 09),0.0,0.0,0.0,0.0,24.44,-0.02,0,0,204,2009-01-21
2008-06-12,F (Jan 09),0.0,0.0,0.0,0.0,24.48,0.04,0,0,204,2009-01-21
2008-06-13,F (Jan 09),0.0,0.0,0.0,0.0,23.92,-0.56,0,0,204,2009-01-21
2008-06-16,F (Jan 09),0.0,0.0,0.0,0.0,23.56,-0.36,0,0,204,2009-01-21
2008-06-17,F (Jan 09),0.0,0.0,0.0,0.0,23.53,-0.03,0,0,204,2009-01-21
2008-06-18,F (Jan 09),0.0,0.0,0.0,0.0,23.61,0.08,0,0,204,2009-01-21
2008-06-19,F (Jan 09),0.0,0.0,0.0,0.0,23.36,-0.25,0,0,204,2009-01-21
2008-06-20,F (Jan 09),0.0,0.0,0.0,0.0,23.38,0.02,0,0,204,2009-01-21
2008-06-23,F (Jan 09),23.34,23.34,23.34,23.34,23.26,-0.12,2,0,204,2009-01-21
2008-06-24,F (Jan 09),0.0,0.0,0.0,0.0,23.43,0.17,0,0,204,2009-01-21
2008-06-25,F (Jan 09),22.57,22.57,22.57,22.57,22.8,-0.63,1,0,204,2009-01-21
2008-06-26,F (Jan 09),24.0,24.35,24.0,24.28,24.36,1.56,23,0,227,2009-01-21
2008-06-27,F (Jan 09),24.15,24.19,24.03,24.07,23.97,-0.39,7,0,230,2009-01-21
2008-06-30,F (Jan 09),23.72,23.72,23.65,23.65,23.78,-0.19,3,0,231,2009-01-21
2008-07-01,F (Jan 09),23.98,24.1,23.98,24.0,23.76,-0.02,4,0,235,2009-01-21
2008-07-02,F (Jan 09),24.0,24.3,24.0,24.3,24.35,0.59,4,0,238,2009-01-21
2008-07-03,F (Jan 09),23.9,23.9,23.9,23.9,23.93,-0.42,3,0,239,2009-01-21
2008-07-07,F (Jan 09),23.9,24.27,23.9,24.0,24.06,0.13,7,0,245,2009-01-21
2008-07-08,F (Jan 09),23.9,23.9,23.9,23.9,23.42,-0.64,1,0,246,2009-01-21
2008-07-09,F (Jan 09),23.33,24.0,23.33,24.0,24.18,0.76,4,0,248,2009-01-21
2008-07-10,F (Jan 09),23.91,23.91,23.91,23.91,24.29,0.11,2,0,250,2009-01-21
2008-07-11,F (Jan 09),24.6,24.6,24.4,24.4,24.42,0.13,2,0,252,2009-01-21
2008-07-14,F (Jan 09),0.0,0.0,0.0,0.0,24.72,0.3,0,0,252,2009-01-21
2008-07-15,F (Jan 09),24.31,24.31,24.31,24.31,24.62,-0.1,1,0,252,2009-01-21
2008-07-16,F (Jan 09),24.39,24.39,23.49,23.6,23.47,-1.15,228,0,426,2009-01-21
2008-07-17,F (Jan 09),21.64,24.98,21.64,22.9,23.2,-0.27,204,0,568,2009-01-21
2008-07-18,F (Jan 09),23.1,23.1,23.1,23.1,23.03,-0.17,11,0,579,2009-01-21
2008-07-21,F (Jan 09),22.93,22.93,22.78,22.78,22.69,-0.34,6,0,568,2009-01-21
2008-07-22,F (Jan 09),23.04,23.04,23.04,23.04,22.31,-0.38,1,0,568,2009-01-21
2008-07-23,F (Jan 09),22.2,22.45,22.2,22.45,22.53,0.22,86,0,579,2009-01-21
2008-07-24,F (Jan 09),23.0,23.22,23.0,23.22,23.49,0.96,3,0,513,2009-01-21
2008-07-25,F (Jan 09),0.0,0.0,0.0,0.0,23.26,-0.23,0,0,513,2009-01-21
2008-07-28,F (Jan 09),0.0,0.0,0.0,0.0,23.69,0.43,0,0,513,2009-01-21
2008-07-29,F (Jan 09),23.31,23.31,23.14,23.14,22.78,-0.91,4,0,517,2009-01-21
