Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Expiration Date
2011-05-23,F (Jan 12),23.95,23.95,23.95,23.95,24.0,0.0,1,0,1,2012-01-18
2011-05-24,F (Jan 12),24.05,24.28,23.95,24.25,24.25,0.25,733,0,685,2012-01-18
2011-05-25,F (Jan 12),24.15,24.32,24.05,24.25,24.25,0.0,1547,0,2066,2012-01-18
2011-05-26,F (Jan 12),24.14,24.25,23.8,23.9,23.9,-0.35,1352,0,3070,2012-01-18
2011-05-27,F (Jan 12),23.75,23.75,23.5,23.6,23.6,-0.3,279,0,3310,2012-01-18
2011-05-31,F (Jan 12),23.15,23.45,23.15,23.25,23.3,-0.3,260,0,3418,2012-01-18
2011-06-01,F (Jan 12),23.25,23.85,23.22,23.85,23.8,0.5,526,0,3784,2012-01-18
2011-06-02,F (Jan 12),23.75,24.0,23.65,23.84,23.85,0.05,309,0,3910,2012-01-18
2011-06-03,F (Jan 12),24.0,24.24,23.59,24.05,24.05,0.2,414,0,4190,2012-01-18
2011-06-06,F (Jan 12),23.8,24.25,23.79,24.23,24.25,0.2,1192,0,4980,2012-01-18
2011-06-07,F (Jan 12),23.95,24.22,23.75,24.15,24.2,-0.05,643,0,5309,2012-01-18
2011-06-08,F (Jan 12),24.25,24.25,23.8,24.21,24.25,0.05,333,0,5418,2012-01-18
2011-06-09,F (Jan 12),23.9,24.0,23.6,23.85,23.9,-0.35,203,0,5532,2012-01-18
2011-06-10,F (Jan 12),23.8,24.35,23.8,24.25,24.3,0.4,407,0,5739,2012-01-18
2011-06-13,F (Jan 12),24.15,24.6,24.0,24.4,24.45,0.15,208,0,5829,2012-01-18
2011-06-14,F (Jan 12),24.05,24.05,23.75,23.86,23.9,-0.55,383,0,6036,2012-01-18
2011-06-15,F (Jan 12),24.2,24.75,23.98,24.7,24.75,0.85,1465,0,6701,2012-01-18
2011-06-16,F (Jan 12),25.2,26.1,24.6,25.45,25.5,0.75,1109,0,7282,2012-01-18
2011-06-17,F (Jan 12),25.1,25.51,24.8,25.2,25.25,-0.25,1981,0,8432,2012-01-18
2011-06-20,F (Jan 12),25.45,25.5,24.7,24.85,24.85,-0.4,982,0,8813,2012-01-18
2011-06-21,F (Jan 12),24.5,24.7,24.32,24.65,24.65,-0.2,1448,0,9583,2012-01-18
2011-06-22,F (Jan 12),24.52,25.05,24.15,24.95,24.95,0.3,706,0,9718,2012-01-18
2011-06-23,F (Jan 12),25.09,25.65,24.55,24.9,24.95,0.0,1509,20,10198,2012-01-18
2011-06-24,F (Jan 12),24.76,25.36,24.65,25.36,25.4,0.45,1152,0,10703,2012-01-18
2011-06-27,F (Jan 12),25.3,25.4,24.75,25.15,25.2,-0.2,1058,0,11360,2012-01-18
2011-06-28,F (Jan 12),25.0,25.1,24.8,25.05,25.05,-0.15,1613,0,11378,2012-01-18
2011-06-29,F (Jan 12),24.6,25.05,24.55,24.75,24.75,-0.3,2680,0,13258,2012-01-18
2011-06-30,F (Jan 12),24.4,24.5,24.1,24.25,24.3,-0.45,2417,0,15359,2012-01-18
2011-07-01,F (Jan 12),24.05,24.15,23.05,23.21,23.2,-1.1,2326,0,16175,2012-01-18
2011-07-05,F (Jan 12),23.3,23.35,23.08,23.35,23.35,0.15,1092,0,12903,2012-01-18
2011-07-06,F (Jan 12),23.43,23.6,23.2,23.25,23.3,-0.05,894,0,13210,2012-01-18
2011-07-07,F (Jan 12),23.15,23.15,22.6,22.7,22.75,-0.55,1576,41,13798,2012-01-18
2011-07-08,F (Jan 12),23.05,23.15,22.8,22.85,22.9,0.15,1803,0,14368,2012-01-18
2011-07-11,F (Jan 12),22.9,23.8,22.9,23.5,23.55,0.65,938,88,14566,2012-01-18
2011-07-12,F (Jan 12),23.9,24.1,23.3,24.05,24.1,0.55,1082,0,14993,2012-01-18
2011-07-13,F (Jan 12),23.84,24.15,23.5,24.1,24.05,-0.05,867,0,15029,2012-01-18
2011-07-14,F (Jan 12),24.0,24.69,22.8,24.3,24.35,0.3,2158,0,15814,2012-01-18
2011-07-15,F (Jan 12),24.42,24.55,23.95,23.99,24.0,-0.35,948,0,16131,2012-01-18
2011-07-18,F (Jan 12),24.25,24.65,24.25,24.35,24.35,0.35,1188,0,16475,2012-01-18
2011-07-19,F (Jan 12),24.16,24.16,23.65,23.65,23.7,-0.65,1918,0,17305,2012-01-18
2011-07-20,F (Jan 12),23.55,23.72,23.4,23.55,23.55,-0.15,1185,0,17624,2012-01-18
2011-07-21,F (Jan 12),23.4,23.4,22.9,23.0,23.0,-0.55,1293,0,17964,2012-01-18
2011-07-22,F (Jan 12),22.8,23.21,22.75,22.95,22.95,-0.05,1264,0,18216,2012-01-18
2011-07-25,F (Jan 12),23.0,23.4,23.0,23.25,23.25,0.3,1193,0,18556,2012-01-18
2011-07-26,F (Jan 12),23.2,23.6,23.15,23.3,23.35,0.1,1125,0,18520,2012-01-18
2011-07-27,F (Jan 12),23.42,24.05,23.42,23.96,24.0,0.65,1703,0,19077,2012-01-18
2011-07-28,F (Jan 12),24.03,24.1,23.39,23.85,23.85,-0.15,1064,0,19181,2012-01-18
2011-07-29,F (Jan 12),23.95,24.3,23.05,23.2,23.2,-0.65,3095,0,19519,2012-01-18
2011-08-01,F (Jan 12),22.65,23.45,22.55,22.75,22.75,-0.45,1769,0,19795,2012-01-18
2011-08-02,F (Jan 12),23.02,23.7,22.7,23.55,23.6,0.85,2502,0,20029,2012-01-18
2011-08-03,F (Jan 12),23.22,24.3,23.22,23.45,23.45,-0.15,3642,0,20171,2012-01-18
2011-08-04,F (Jan 12),24.0,25.45,23.7,25.3,25.35,1.9,5626,0,19628,2012-01-18
2011-08-05,F (Jan 12),25.25,27.47,24.7,25.65,25.65,0.3,4641,0,20025,2012-01-18
2011-08-08,F (Jan 12),26.42,28.2,25.99,27.3,27.35,1.7,3922,0,19551,2012-01-18
2011-08-09,F (Jan 12),27.25,27.56,25.29,25.45,25.4,-1.95,3948,0,18844,2012-01-18
2011-08-10,F (Jan 12),25.85,27.75,25.85,27.45,27.55,2.15,1667,0,18788,2012-01-18
