Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Expiration Date
2007-12-21,N (Jul 08),0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2008-07-16
2007-12-24,N (Jul 08),0.0,0.0,0.0,0.0,22.99,22.99,0,0,0,2008-07-16
2007-12-26,N (Jul 08),0.0,0.0,0.0,0.0,22.99,0.0,0,0,0,2008-07-16
2007-12-27,N (Jul 08),0.0,0.0,0.0,0.0,23.29,0.3,0,0,0,2008-07-16
2007-12-28,N (Jul 08),0.0,0.0,0.0,0.0,23.3,0.01,0,0,0,2008-07-16
2007-12-31,N (Jul 08),24.25,24.25,24.25,24.25,23.88,0.58,1,0,1,2008-07-16
2008-01-02,N (Jul 08),0.0,0.0,0.0,0.0,23.9,0.02,0,0,1,2008-07-16
2008-01-03,N (Jul 08),24.1,24.2,24.0,24.1,23.83,-0.07,27,0,28,2008-07-16
2008-01-04,N (Jul 08),24.45,24.45,24.44,24.44,24.53,0.7,3,0,31,2008-07-16
2008-01-07,N (Jul 08),24.69,24.7,24.2,24.2,24.13,-0.4,17,0,47,2008-07-16
2008-01-08,N (Jul 08),24.18,24.7,24.18,24.7,24.86,0.73,30,0,77,2008-07-16
2008-01-09,N (Jul 08),25.79,25.79,24.55,24.55,24.39,-0.47,105,0,115,2008-07-16
2008-01-10,N (Jul 08),24.7,24.7,24.0,24.2,23.88,-0.51,7,0,121,2008-07-16
2008-01-11,N (Jul 08),24.99,25.54,24.85,25.3,25.25,1.37,115,0,216,2008-07-16
2008-01-14,N (Jul 08),25.05,25.05,24.34,24.9,24.77,-0.48,19,0,229,2008-07-16
2008-01-15,N (Jul 08),25.2,25.25,24.5,24.5,24.71,-0.06,133,0,322,2008-07-16
2008-01-16,N (Jul 08),25.1,25.1,24.41,24.49,24.42,-0.29,109,0,416,2008-07-16
2008-01-17,N (Jul 08),24.42,26.21,24.42,26.1,26.2,1.78,145,0,559,2008-07-16
2008-01-18,N (Jul 08),25.99,26.2,25.99,26.2,25.88,-0.32,50,0,604,2008-07-16
2008-01-22,N (Jul 08),25.6,26.34,25.6,25.85,25.71,-0.17,88,0,680,2008-07-16
2008-01-23,N (Jul 08),27.25,27.5,24.86,24.86,24.85,-0.86,86,0,738,2008-07-16
2008-01-24,N (Jul 08),25.5,25.5,24.62,24.62,25.0,0.15,16,0,752,2008-07-16
2008-01-25,N (Jul 08),25.25,25.25,25.25,25.25,25.2,0.2,1,0,752,2008-07-16
2008-01-28,N (Jul 08),25.4,25.4,24.8,24.8,24.95,-0.25,15,0,758,2008-07-16
2008-01-29,N (Jul 08),0.0,0.0,0.0,0.0,24.82,-0.13,0,0,758,2008-07-16
2008-01-30,N (Jul 08),24.49,24.5,24.49,24.5,25.09,0.27,2,0,757,2008-07-16
2008-01-31,N (Jul 08),24.61,24.61,24.11,24.11,24.56,-0.53,56,0,759,2008-07-16
2008-02-01,N (Jul 08),24.0,24.0,23.81,23.81,22.6,-1.96,10,0,763,2008-07-16
2008-02-04,N (Jul 08),24.1,24.35,23.75,24.07,23.96,1.36,10,0,758,2008-07-16
2008-02-05,N (Jul 08),25.32,25.32,25.25,25.25,25.05,1.09,2,0,759,2008-07-16
2008-02-06,N (Jul 08),25.07,25.51,24.97,25.51,25.69,0.64,52,0,757,2008-07-16
2008-02-07,N (Jul 08),26.4,26.4,25.45,25.45,25.46,-0.23,15,0,767,2008-07-16
2008-02-08,N (Jul 08),26.5,26.5,25.79,25.95,25.96,0.5,12,0,776,2008-07-16
2008-02-11,N (Jul 08),26.5,26.55,25.8,25.85,25.87,-0.09,10,0,782,2008-07-16
2008-02-12,N (Jul 08),25.39,25.39,25.06,25.06,25.6,-0.27,4,0,785,2008-07-16
2008-02-13,N (Jul 08),25.26,25.86,24.94,25.86,25.06,-0.54,74,0,791,2008-07-16
